code,locale,name
AUTOMAT,en,Automatic
AUTOMAT,de,Automatisch
AUTOMAT,fr,automatique
AUTOMAT,it,automatico
MANUELL,en,Manuel
MANUELL,de,Manuell
MANUELL,fr,manuell
MANUELL,it,manual
